267,38,28,43,258,D
258,40,28,41,298,D
247,42,28,38,298,D
235,44,28,36,298,D
227,46,28,34,298,D
217,49,28,34,284,D
189,55,28,32,128,D
171,59,30,32,88,D
150,68,30,30,76,D
135,75,30,31,68,D
121,87,32,30,60,D
109,105,32,29,56,D
101,130,34,28,50,D
93,297,33,28,47,D
87,279,35,28,44,D
83,267,38,28,43,D
77,258,40,28,41,D
75,247,42,28,38,D
71,235,44,28,36,D
67,227,46,28,34,D
65,217,49,28,34,D
63,189,55,28,32,D
61,171,59,30,32,D
61,150,68,30,30,D
59,135,75,30,31,D
57,121,87,32,30,D
57,109,105,32,29,D
57,101,130,34,28,D
55,93,297,33,28,D
55,87,279,35,28,D
55,83,267,38,28,D
56,77,258,40,28,D
55,75,247,42,28,D
55,71,235,44,28,D
55,67,227,46,28,D
57,65,217,49,28,D
58,63,189,55,28,D
57,61,171,59,30,D
60,61,150,68,30,D
61,59,135,75,30,D
62,57,121,87,32,D
63,57,109,105,32,D
65,57,101,130,34,D
68,55,93,297,33,D
71,55,87,279,35,D
75,55,83,267,38,D
78,56,77,258,40,D
84,55,75,247,42,D
88,55,71,235,44,D
94,55,67,227,46,D
102,57,65,217,49,D
110,58,63,189,55,D
122,57,61,171,59,D
136,60,61,150,68,D
154,61,59,135,75,D
170,62,57,121,87,D
188,63,57,109,105,D
206,65,57,101,130,D
212,68,55,93,297,D
222,71,55,87,279,D
258,75,55,83,267,D
298,78,56,77,258,D
298,84,55,75,247,D
298,88,55,71,235,D
298,94,55,67,227,D
284,102,57,65,217,D
128,110,58,63,189,D
88,122,57,61,171,D
76,136,60,61,150,D
68,154,61,59,135,D
60,170,62,57,121,D
56,188,63,57,109,D
50,206,65,57,101,D
47,212,68,55,93,D
44,222,71,55,87,D
43,258,75,55,83,D
41,298,78,56,77,D
38,298,84,55,75,D
36,298,88,55,71,D
34,298,94,55,67,D
34,284,102,57,65,D
32,128,110,58,63,D
32,88,122,57,61,D
30,76,136,60,61,D
31,68,154,61,59,D
