0,0,0,0,0,W
32,41,298,81,60,W
30,41,298,81,58,W
W
32,41,298,81,60,W
30,41,298,81,58,W
30,41,298,81,58,W+A
31,45,297,75,58,W+A
31,47,297,74,58,W+A
31,53,297,68,56,W+A
33,59,297,66,56,W+A
35,65,297,62,57,W+A
37,77,269,58,54,W+A
39,91,199,54,54,W
41,95,194,52,52,W
43,99,189,52,50,W
44,103,189,50,48,W
47,109,180,46,46,W
49,113,173,44,44,W
51,115,176,44,43,W
53,121,165,42,40,W
55,125,159,40,38,W
57,128,153,38,36,W
59,127,148,34,34,W
59,131,151,34,34,W
62,131,139,32,31,W
65,133,134,30,29,W
67,137,129,28,26,W
69,133,123,26,24,W
69,135,120,23,24,W
71,141,120,22,22,W
73,135,109,22,20,W
76,141,104,20,18,W
79,143,97,18,15,W
79,137,101,18,18,W+D
79,136,113,18,14,W+D
79,125,297,18,14,W+D
79,117,297,18,16,W+D
79,113,297,21,14,W+D
81,111,297,22,14,W+D
81,104,291,27,18,W+D
80,98,276,30,18,W+D
81,95,245,36,18,W+D
79,88,227,48,22,W
79,88,221,48,22,W
79,87,217,51,24,W
77,81,211,53,28,W
77,81,207,53,28,W
77,79,201,56,30,W
73,79,197,56,34,W
73,75,191,62,34,W
73,73,186,62,34,W
69,73,181,70,38,W
69,73,175,70,38,W
67,69,171,78,38,W
63,65,165,78,40,W
63,65,161,94,40,W
63,65,155,103,40,W
57,61,151,117,44,W
57,59,147,280,44,W
57,57,141,273,46,W
53,57,137,268,46,W
51,57,131,260,50,W
51,55,127,253,50,W
47,55,121,248,52,W
47,55,117,242,56,W
45,52,111,235,56,W
41,49,107,228,66,W
41,49,101,221,66,W
41,47,97,215,66,W
41,47,91,210,74,W
39,41,87,203,74,W+A
39,43,81,206,74,W+A
36,43,90,208,74,W+A
37,41,85,214,74,W+A
37,47,95,218,74,W+A
35,39,103,225,72,W+A
35,42,99,234,78,W+A
32,41,105,236,80,W
35,35,101,234,80,W
37,39,97,226,78,W
31,41,91,216,82,W
31,37,86,206,84,W
32,31,82,196,82,W
27,31,75,186,90,W
27,33,71,176,92,W
27,31,67,168,92,W
31,25,61,158,102,W
21,23,56,148,102,W+A
25,29,51,152,100,W+A
23,25,49,160,102,W+A
19,19,43,168,102,W+A
23,25,49,178,101,W+A
15,21,45,188,102,W+A
17,17,41,182,102,W+A
20,23,50,190,102,W+A
12,19,45,185,103,W+A
14,15,42,182,102,W+A
16,20,40,182,103,A
17,21,46,182,100,A
15,21,48,188,96,A
15,21,52,190,100,A
15,21,60,192,102,A
13,21,64,196,98,A
13,21,72,200,104,A
13,21,80,204,108,A
13,21,90,209,108,A
13,23,104,214,118,A
13,23,124,220,117,A
13,33,154,108,128,A
13,36,168,106,142,A
13,37,178,106,144,A
19,38,178,100,172,A
20,40,182,103,236,A
21,46,182,100,284,A
21,48,188,96,298,A
21,52,190,100,298,A
21,60,192,102,298,W
21,61,188,99,298,W
31,63,182,90,298,W
31,66,179,86,298,W
33,68,172,84,298,W
35,68,168,84,298,W
37,70,162,78,298,W
37,72,158,72,298,W
41,74,152,70,298,W
41,76,148,69,134,W
44,78,142,69,118,W
44,80,137,58,104,W
45,81,132,56,88,W
47,84,128,232,74,W
47,86,122,224,72,W
49,87,118,214,62,W
