32,53,298,81,60,830.0,920.0,0,8.98204854447053,0.1709645510025951
33,57,297,75,60,831.7975331625582,919.9057952787628,3.0,9.578692589829416,0.4509668957735641
39,61,297,74,60,833.5876725742211,919.717644044881,6.0,7.715979849349765,0.5169156791981697
39,65,251,70,60,835.3655115872923,919.4360620078086,9.0,5.7022812360143575,0.5731581902601572
39,69,211,68,60,837.1261772686131,919.0618209643366,12.0,3.8653097644615855,0.5881734486183186
41,73,167,64,60,838.8655734042487,918.59867834771,14.91,1.307207831686668,0.7973419809536211
41,67,157,62,60,843.681386238237,917.2540792446337,15.6,0.8754059067950664,0.7973690301923082
43,73,139,60,58,845.7824301160429,916.6016877796874,17.25,-0.944999999999709,0.9803913169251286
43,69,142,59,58,850.579492475313,915.1916549001867,16.38,-0.19499999999996476,0.9803918544851828
45,63,135,57,54,855.3802298485487,913.7941855183327,16.23,-0.9255017206917842,0.6142882879194774
47,64,133,56,52,860.1831564379822,912.4042588380678,16.14,-2.255757934218849,0.6143442710943824
47,63,139,56,50,862.3084911026464,911.8359696835197,14.97,-1.7948740627379038,0.6143343601788064
47,61,151,58,50,864.4455348885184,911.3134336969448,13.74,-1.4598019070432429,0.599772906116917
49,63,151,56,50,869.3079949825604,910.1487526960486,13.47,-6.627409062507809,0.38812095661827667
49,62,165,52,48,871.4603975183123,909.6936007169372,11.940000000000001,-7.589479985079038,0.388354854276018
49,58,197,46,48,873.2362786925215,909.3999239301639,9.39,-7.041414858905426,0.39963933031241095
49,54,251,44,48,875.0250959387636,909.1995920566463,6.390000000000001,-4.907135106164759,0.4115802589106633
49,51,297,46,48,876.8210548617719,909.0790451907942,3.8400000000000003,-3.9052989048017253,0.5684443669836929
49,51,297,46,46,879.0189776644183,908.9834661470288,2.49,-3.1532260727826724,0.6143114011369847
49,51,297,46,46,881.2187412367966,908.9512136178636,0.8400000000000001,-1.7852456214709491,0.7973770464079284
49,48,297,48,46,883.4185213950201,908.9823143491473,-0.81,-0.16499999999973625,0.980380028186816
49,47,297,50,48,888.417312417205,909.0922612296098,-1.2600000000000002,0.7350000000001273,0.9803880915669035
49,47,297,49,48,893.4169498507031,909.1524736333613,-0.6900000000000002,0.6149999999997817,0.9803800281868134
49,47,297,50,48,898.4168511549838,909.1838893531891,-0.36000000000000015,-0.12492102577152764,0.7973437841816767
41,49,297,48,36,903.4168175709508,909.1655634370738,0.2099999999999999,-1.3219673656639088,0.7973808621949497
41,47,297,49,36,905.6166137119372,909.1955123619495,-0.78,-0.4050000000002001,0.9803894354657323
41,47,297,49,36,910.6157741336714,909.28713701893,-1.05,0.16499999999984993,0.9803639014929548
35,47,297,50,36,915.6144472788798,909.402318559868,-1.32,1.3050000000000637,0.9803639014929472
35,47,297,50,36,920.6142930671037,909.4415880643116,-0.4500000000000002,0.8250000000005855,0.9803918544851691
35,49,297,48,36,925.6141587314231,909.4049364782643,0.4199999999999997,-0.13499999999942247,0.9803918544851792
35,49,297,48,36,930.6140757995598,909.3761387048243,0.32999999999999974,-0.13499999999976353,0.9803918544851703
35,49,297,48,36,935.6140319347155,909.3551948150472,0.23999999999999974,-0.1350000000001046,0.9803918544851733
35,49,297,48,36,940.6140147999954,909.3421048606101,0.14999999999999974,0.10500000000027399,0.9803864788891191
35,49,297,50,36,945.6140120584389,909.3368688738111,0.05999999999999975,0.34500000000036835,0.9803918544851766
35,49,297,48,36,950.6138578466629,909.2975993693675,0.44999999999999973,-0.1349999999997351,0.9803918544851777
35,49,297,48,36,955.6137591509436,909.2661836495397,0.35999999999999976,-0.13499999999979195,0.9803918544851722
35,49,297,48,36,960.6137036345216,909.2426217918428,0.2699999999999998,-0.1350000000002467,0.9803918544851733
35,49,297,48,36,965.6136789605308,909.2269138544134,0.1799999999999998,0.10499999999964871,0.9803864788891113
35,49,297,50,36,970.6136727920293,909.2190598760093,0.0899999999999998,0.34499999999971465,0.9803918544851736
35,49,287,48,36,975.6134973334217,909.1771724639354,0.4799999999999998,-0.8449216677088316,0.7973359001458834
35,53,293,48,36,980.6133815030951,909.1431388063327,0.3899999999999998,-1.4557379834404856,0.7973785122164582
35,51,297,49,36,982.8132355442261,909.1684804266273,-0.6600000000000003,-0.4949999999996635,0.9803880915668989
35,51,297,49,36,987.812489173963,909.2548699257741,-0.9900000000000002,-0.6149999999997817,0.980380028186814
35,53,297,50,36,992.8111623191713,909.3700514667121,-1.3200000000000003,-0.8549999999997908,0.9803800281868126
35,53,297,50,36,997.8084422561188,909.5349551712853,-1.8900000000000003,-0.37499999999954525,0.9803864788891128
35,51,297,52,36,1002.8038344070912,909.7495647190758,-2.4600000000000004,0.3450000000000273,0.9803918544851777
35,51,297,50,36,1007.8005716240564,909.9301670019959,-2.0700000000000003,0.10499999999956344,0.9803864788891138
35,51,297,52,36,1012.7970189872593,910.1186179153456,-2.16,0.4350000000001728,0.9803918544851717
37,50,297,51,36,1017.7946333372082,910.2730549872712,-1.77,0.015000000000327418,0.9803913169251233
37,50,297,50,36,1022.7924841106843,910.4196416376323,-1.68,-0.22499999999990905,0.9803913169251214
37,50,297,50,36,1027.7899339942908,910.5793121134308,-1.83,-0.3450000000000273,0.980386478889119
37,51,297,50,36,1032.7869487360656,910.7520653203031,-1.98,-1.0268865992253495,0.7973490980337022
37,53,297,48,36,1037.782671831972,910.958827862915,-2.37,-0.9688520355077799,0.7973811794469694
37,51,297,52,38,1039.9780365011645,911.1015652765872,-3.72,0.46500000000003183,0.9803913169251253
37,50,297,50,38,1044.9695941977186,911.3919990245759,-3.33,-0.015000000000100044,0.9803880915669021
37,50,297,48,38,1049.9618951413897,911.6693639247007,-3.18,-0.7650000000001,0.9803639014929504
37,50,297,47,36,1054.952515782586,911.9754776546521,-3.5100000000000002,-0.6749999999999545,0.9803864788891333
35,48,297,49,36,1059.9379131399623,912.3573325866173,-4.38,0.584999999999809,0.9803864788891135
35,48,297,49,36,1064.9257941892995,912.7052444111713,-3.9899999999999998,0.8249999999998181,0.9803639014929291
35,47,297,50,36,1069.9159278314407,913.0191970088179,-3.5999999999999996,0.9149999999995089,0.9523806586427248
37,48,297,49,36,1074.9102531972283,913.2573443175378,-2.7299999999999995,0.1349999999999909,0.9523806586427355
37,48,297,49,36,1079.904946482279,913.4876462677421,-2.6399999999999997,-0.01499999999953161,0.9803905105852413
37,48,297,49,34,1084.899995362684,913.7101022911835,-2.55,-0.5550000000000637,0.9803743838338939
37,49,297,48,34,1089.8941953502267,913.9508645897856,-2.76,-0.495000000000573,0.9803864788891075
35,49,297,50,36,1094.885133816499,914.2517519871321,-3.45,0.584999999999809,0.9803864788891067
35,49,297,50,36,1099.8780047220966,914.518660435926,-3.06,-0.014999999999986358,0.9803676643802735
35,53,297,49,36,1104.872576736672,914.75157756973,-2.67,-0.6149999999997817,0.9803864788891236
35,50,297,51,36,1109.8633569745318,915.0550781749821,-3.48,-0.01499999999953161,0.980367664380277
35,55,297,51,36,1114.856087442787,915.324600848162,-3.09,-1.0949999999996862,0.9803800281868087
35,55,297,52,36,1119.844508836965,915.6646773014883,-3.9,-0.8549999999996771,0.9803800281868176
35,57,297,54,36,1124.8293002277771,916.0543628029951,-4.47,-0.7349999999999,0.9803880915669037
35,57,297,55,36,1129.809968273493,916.4936187857488,-5.04,-0.4949999999996635,0.9803880915669027
35,55,297,53,36,1134.788023789138,916.9615539128312,-5.37,-1.1282021162559204,0.7973317642466438
37,59,297,53,38,1139.763301638944,917.4581526615493,-5.7,-1.277704921739769,0.7973845193576484
37,57,297,56,38,1141.9469499337652,917.7258841025958,-6.99,0.014999999999645297,0.9803905105852424
35,55,297,54,38,1146.9088250461796,918.3421595027235,-7.08,-1.6332806034320129,0.7709474423675359
39,77,297,51,38,1151.8729255928959,918.9402445820315,-6.87,-3.8412549533479705,0.5619568966408305
37,61,297,58,40,1153.6462841762607,919.2487884764885,-9.870000000000001,-2.214981977223829,0.770911707798939
37,71,297,55,40,1158.5681867312417,920.1290584573876,-10.14,-3.8803998761932235,0.5620054502329782
38,63,297,59,41,1160.3210582267004,920.5382546455515,-13.14,-1.2666416741088824,0.5881603113497745
37,73,297,61,41,1165.179835378226,921.7182057427641,-13.65,-2.283224570251491,0.5489952900204407
35,65,265,65,42,1166.9107112976455,922.2122386886022,-15.93,-0.003842073738724139,0.6143466614257217
39,71,285,64,42,1169.036936006433,922.7771886755402,-14.879999999999999,-1.561967185133426,0.7973788911454783
37,69,259,65,42,1171.1505436322038,923.3876498162231,-16.11,-0.40499999999963165,0.9803864788891253
37,71,253,65,44,1175.9490799438993,924.7926584515493,-16.32,-0.224999999999568,0.9803880915669076
35,69,239,66,42,1180.7379415758242,926.2302968867191,-16.71,-0.10499999999979082,0.9803639014929401
37,69,241,61,44,1185.5350039350944,927.6403297662197,-16.38,-0.5850000000001501,0.9803800281867877
35,67,222,65,42,1190.3101036573803,929.1230376410975,-17.25,0.3449999999997999,0.9803845974328121
39,69,227,64,44,1195.0997173785483,930.5581684372265,-16.68,-0.6000000000005912,0.980388797113711
39,65,213,60,45,1199.8779120017136,932.0308721220031,-17.13,-0.5550000000004047,0.9803824471985056
42,65,207,61,45,1204.6483301033413,933.5285740735483,-17.43,-0.4949999999997772,0.9803921232652207
43,65,195,62,48,1209.405228086345,935.068678478871,-17.94,0.015000000000213731,0.9803921232652207
45,65,191,63,48,1214.1629318140276,936.6062919672338,-17.91,1.088375260479097,0.7972796449339843
49,61,185,69,48,1218.9198297970313,938.1463963725565,-17.94,2.174672832583269,0.614354637597443
48,63,205,65,46,1221.0327969905923,938.759070542842,-16.17,0.9634470956450514,0.7973327468256376
50,63,199,69,48,1225.8393459360484,940.1364184418619,-15.990000000000002,1.2506556941193594,0.7973834794879706
49,63,215,66,46,1227.9658661604856,940.7002550627545,-14.850000000000001,0.1349999999999909,0.9803894354657283
49,63,215,65,44,1232.80485166213,941.958912806097,-14.580000000000002,0.7986947548068883,0.7972807451158057
47,61,203,67,46,1237.6378521722145,943.240359671762,-14.850000000000001,1.7695087986986664,0.79737676736487
49,61,221,66,46,1239.7765270047232,943.7561793697129,-13.560000000000002,0.584999999999809,0.980388091566895
47,61,231,64,40,1244.6520803644532,944.8647728192806,-12.810000000000002,0.5070533597387339,0.7973238465560838
47,57,215,66,44,1249.521167851839,946.0014288975138,-13.140000000000002,1.6485247891102972,0.7973736712533461
48,59,247,61,42,1251.6775364554844,946.4374041780195,-11.430000000000003,-0.07500000000004547,0.980374383833895
47,57,233,63,42,1256.5709792534278,947.4641551620733,-11.850000000000003,1.0799999999999272,0.9803694450339785
48,57,243,64,42,1261.4764318406444,948.4319025023276,-11.160000000000004,1.9549277958044513,0.7819287095547132
47,55,255,63,44,1266.3946039604366,949.3327815175666,-10.380000000000004,2.2902081555329232,0.6025287924958409
47,57,289,62,44,1268.5680562275013,949.6735237115952,-8.910000000000004,1.7016416727217347,0.7972992650949068
45,57,296,62,44,1273.517434044888,950.3832132357969,-8.160000000000004,1.9302075206667269,0.6143381945507125
45,57,297,61,44,1275.7005168154253,950.6555175085933,-7.110000000000004,1.8216419839943683,0.7972877976828758
45,57,297,61,46,1280.6703215927012,951.2041890640486,-6.300000000000004,1.8600036337230677,0.7973703902226634
45,57,297,60,46,1282.8613020366986,951.4031983452908,-5.190000000000005,0.9150000000003047,0.9803918544851749
45,59,297,60,44,1287.8470965380016,951.7798323729304,-4.320000000000005,1.101641983994341,0.7972877976829001
43,56,297,60,44,1292.8334765034324,952.1486342714484,-4.230000000000005,1.6632795862460625,0.7973736565946217
43,57,297,60,44,1295.0302155147683,952.2683744738654,-3.120000000000005,0.6749999999994998,0.9803864788891049
43,59,297,58,42,1300.026360695972,952.4646735526608,-2.2500000000000053,-0.7350000000003547,0.9803743838338864
43,59,297,58,40,1305.0210539810228,952.6949755028651,-2.6400000000000055,-0.6749999999999545,0.9803921232652366
43,57,297,59,40,1310.0126116775768,952.9854092508538,-3.3300000000000054,0.8832821673718172,0.7973192744682712
43,57,297,62,42,1315.004320760647,953.2732293856516,-3.3000000000000056,1.750821107448246,0.7973644124391243
43,57,297,60,42,1317.2026246403766,953.3596009803215,-2.2500000000000053,0.8550000000000182,0.9803800281868005
43,57,297,60,42,1322.2004754138527,953.5061876306826,-1.6800000000000053,0.2549999999995407,0.9803773403983606
43,59,297,57,42,1327.1995371453918,953.6030473450191,-1.1100000000000052,-0.34500000000048203,0.9803800281868125
43,57,297,60,42,1332.1972316733365,953.7548676511399,-1.7400000000000053,0.2549999999996544,0.9803773403983458
43,59,297,57,42,1337.1961892325965,953.8569623166139,-1.1700000000000053,-0.1950000000002774,0.980363901492939
41,57,293,60,42,1342.193722034425,954.0140161120046,-1.8000000000000054,1.3049999999998363,0.9803639014929617
41,57,295,60,42,1347.19306338987,954.0951703585811,-0.9300000000000055,1.3049999999999784,0.9803639014929674
41,57,295,60,42,1352.1930606483136,954.1004063453801,-0.060000000000005604,0.8250000000001307,0.9803918544851834
41,59,295,58,42,1357.1925610079124,954.0297228651899,0.8099999999999943,-1.0465650261926385,0.7973061384655166
43,61,291,56,42,1362.1921662289315,953.9668926657731,0.7199999999999943,-1.3131149453631679,0.797366747650608
43,58,281,57,42,1364.392033237352,953.9910824417642,-0.6300000000000058,0.045000000000186446,0.9803639014929406
41,57,273,60,42,1369.391240948368,954.0800895320288,-1.0200000000000058,1.3050000000002626,0.9803639014929445
41,57,273,60,42,1374.391223813648,954.0931794864658,-0.1500000000000059,0.9450000000004763,0.9803913169251167
41,58,273,58,42,1379.390829034667,954.030349287049,0.719999999999994,-0.9482089250709578,0.7972815939098175
43,61,269,55,42,1384.3902526334293,953.9544303820385,0.869999999999994,-1.553114945363518,0.7973667476506308
43,58,259,57,42,1386.5900789306777,953.9820756697818,-0.7200000000000061,0.044999999999504325,0.9803639014929649
41,57,251,60,42,1391.5891406622168,954.0789353841184,-1.110000000000006,1.3049999999996373,0.9803639014929596
41,57,251,60,42,1396.5890967973726,954.0998792738955,-0.2400000000000062,0.9450000000000784,0.9803913169251167
41,58,249,58,42,1401.588794543783,954.0449025102794,0.6299999999999937,-0.9049257530034538,0.7972857297518083
43,61,247,56,42,1406.5883312278431,953.9768367719256,0.7799999999999937,-1.5098352704400213,0.7973661014071761
43,59,239,57,42,1408.7882223615213,953.99872283973,-0.5700000000000064,-0.19500000000039108,0.9803639014929632
41,57,229,60,42,1413.7871257788956,954.1034349391468,-1.2000000000000064,1.3049999999996942,0.980363901492946
41,57,229,60,42,1418.7870428470324,954.1322327125869,-0.3300000000000065,0.8250000000002728,0.9803918544851518
41,59,227,58,42,1423.786820782577,954.0851095204212,0.5399999999999934,-0.13499999999962142,0.9803918544851593
41,59,221,58,42,1428.786666570801,954.0458400159775,0.4499999999999934,-0.1349999999997067,0.9803918544851843
41,59,217,58,42,1433.7865678750816,954.0144242961497,0.35999999999999344,-0.2849999999999113,0.9803864788891297
43,59,211,58,42,1438.7865123586596,953.9908624384528,0.26999999999999347,0.04499999999978854,0.9803639014929517
41,57,205,60,42,1443.7865013924365,954.001334406309,-0.12000000000000655,-0.08656502619260209,0.7973061384655263
43,61,203,56,42,1448.7860730303066,953.9358864284522,0.7499999999999933,-1.3131149453631679,0.7973667476506234
43,58,197,57,42,1450.9859524029107,953.958924353508,-0.6000000000000068,0.045000000000186446,0.980363901492956
41,57,189,60,42,1455.9852060326475,954.0453138526548,-0.9900000000000068,1.3049999999997794,0.9803639014929646
